text,score,magnitude
"b'""I think it important we consider the benefits of #cryptocurrencies ... and the potential they have to improve the efficiency of the financial system,"" said Janet Yellen #bitcoin #btc https://t.co/tNS9DyZVHF'",0.2,0.2
b'Keep going on the upward trend $BOLT very good time to be alive to experience this @Bolt_Global #BTC #BOLT #cryptocurrencies https://t.co/hcU6QYIbyO',0.8,0.8
b'I will give one random follower who retweets this $25 #Bitcoin in 24 hours. Must follow @BuyTheDipz',0.0,0.6
"b'Want to learn more about #Bitcoin? Hear from our very own rocket scientist from MIT and CEO, @michael_saylor and more Bitcoin experts at #WorldNow on February 3&amp;4. Check out our Bitcoins for Corporations track and register today: https://t.co/fgKtL7s9PY https://t.co/vPwAhJZAdH'",0.1,0.4
b'I will give one random follower who retweets this $25 #Bitcoin in 24 hours. Must follow @BuyTheDipz',0.0,0.6
"b'""I think it important we consider the benefits of #cryptocurrencies ... and the potential they have to improve the efficiency of the financial system,"" said Janet Yellen #bitcoin #btc https://t.co/tNS9DyZVHF'",0.2,0.2
b'New to #bitcoin &amp; #cryptocurrency trading?\n\nDrop me a message \xe2\x80\x98I\xe2\x80\x99m in\xe2\x80\x99 to get started with our free trading signals.\xf0\x9f\x92\xb0',0.0,0.0
"b'In few months, only few coins will survive.\n\n90% of total Market Cap will be shared between only $BTC and $ETH\n\nShitcoins will be REKT because of #Bitcoin and #Ethereum price skyrocketing.\n\nStop looking at your portfolio vs USD, it will become worthless.\n\n#BTC = Gold\n#ETH = OIL'",-0.3,2.0
"b'#Bitcoin down 20% from the highs and @MicroStrategy  CEO @michael_saylor is buying the dip. He says the cryptocurrency could replace gold, bonds, the S&amp;P 500 and even the Dow as the primary monetary index $MSTR $SPY https://t.co/tAKhis4blX'",-0.1,0.3
b'I like Ethereum better than Bitcoin #BTC #cryptocurrency #etherium',0.7,0.7
b'Employee burnout remains a major concern for employers #technology #business #mobile #tacoma #google #blockchain #amazon #bitcoin #youtube #live #100daysofcode #nowplaying #cdwsocial https://t.co/EtMpmq9okB https://t.co/CWozN7Y8oa',-0.3,0.3
b'#crypto #affiliate #affiliatemarketing #affiliatelink #affiliateprogram #affiliates #affiliated  #bitcoin  #bitcoin #btc  #affiliatemarketing #gift #shopping #gifts #onlineshopping #bitcoin free shipping on purchases over $25 at #Amazon https://t.co/N4zGZzAgvt',0.1,0.1
b'-\nLast day to join our 50$ #Giveaway\xe2\x8f\xb0\n\nTake part here \xf0\x9f\x91\x89 https://t.co/R8aO9xLwtZ\n\n#Ad #cryptocurrency #Giveaway #Airdrop #Bitcoin\n #BTC #Crypto #money #ethereum #ETH @cctip_io draw 0.00001 ETH 85 @coinkit_ mon 5 10 BTC',0.0,0.4
b'.@elonmusk is now the richest person on earth. #Bitcoin is his safe word.',0.4,0.8
b'[SCAN RESULTS - 15m - #BTC PAIR]\n\nTop 5 bullish trend strength: \n1: $ZRX\n2: $OMG\n3: $BNT\n4: $NMR\n5: $DOT\n\nTop 5 bullish reversal potential: \n1: $STPT\n2: $COTI\n3: $VET\n4: $VITE\n5: $PIVX\n\nAll results on https://t.co/vMSA8RwQ1G website!',0.3,1.5
"b'Collect as many tickets as you can by wagering and free spins to increase your chance of winning up to $7,500 in BTC on the coming Sunday. \n\nCongratulations to the 10 Lucky Winners of Lottery Round 294. \n\n#FreeBitcoin #Bitcoin #BTC \n#Lottery #LotteryTickets #WeeklyLottery https://t.co/ni4GoSmAEU'",0.5,1.7
"b'Want to learn more about #Bitcoin? Hear from our very own rocket scientist from MIT and CEO, @michael_saylor and more Bitcoin experts at #WorldNow on February 3&amp;4. Check out our Bitcoins for Corporations track and register today: https://t.co/fgKtL7s9PY https://t.co/vPwAhJZAdH'",0.1,0.4
b'Our #steelwallets are available in three different types - which is right for you?\n\nhttps://t.co/PVPfjviUwu\n\n#Bitcoin #ColdWallet #ColdStorage #HardwareWallet #RecoveryPhrase #Cryptosteel #crypto #steelwallet\n#Steelbackup\n#safe #secure #discreet #hodl #cryptotrader https://t.co/G7dSg5v71f',0.2,0.8
"b'The #BitcoinPizza would be worth US$322,049,255.89 right now (down -3.86256195% in the last 24 hours) #Bitcoin'",0.0,0.0
"b'""I think it important we consider the benefits of #cryptocurrencies ... and the potential they have to improve the efficiency of the financial system,"" said Janet Yellen #bitcoin #btc https://t.co/tNS9DyZVHF'",0.2,0.2
b'@zerohedge I wonder what the Federal Reserve is doing to cause this? Slips my mind.... #Bitcoin https://t.co/XkLk5xJuPc',0.0,1.1
"b'$BTC Mining Difficulty increased by ~+1.05% this morning. This is not a significant increase, earlier in the week it was projected to increase by over 3%. This continues to support our narrative- #Bitcoin price outpaces difficulty during bull cycles. @Mason_Jappa @s_chwarzynski https://t.co/ntflfyTFYx'",0.1,1.7
b'I will give one random follower who retweets this $25 #Bitcoin in 24 hours. Must follow @BuyTheDipz',0.0,0.6
"b'With investor sentiment surrounding #Bitcoin still riding high, institutions are optimistic in their projections of $BTC breaking the $100,000 barrier in 2021 https://t.co/Ped5ZHL3uo'",-0.4,0.4
"b'#BigPumpSignal is a big scam. The scammers buy the cryptos weeks in advance and set their sale limits. The money of many thus goes to a few who know in advance which Crypto will be selected on the ""day"".  A somewhat more modern snowball system. #btc #Bitcoin https://t.co/vm3r9Qln83'",-0.3,2.2
b'#freelance #freelancer #freelancing #affiliate  #bitcoin #btc  #affiliatemarketing #gift #shopping #gifts #onlineshopping #bitcoin free shipping on purchases over $25 at #Amazon https://t.co/N4zGZzAgvt',0.2,0.2
b'#tenset giveaway !!! Win 1 from the 5 #Ledger nano s! \nSimply follow our Twitter and retweet that Tweet !!!\nGooooood luck ;) \n\nResults - SUNDAY :) \n\n#Bitcoin \nisit https://t.co/Cxc6kSu72a and join to our Whitelist :) https://t.co/5LUxAT1UFv',0.6,4.8
b'Bitcoin Cash BCH Current Price:\n$432.89\n1 Hour: 0.03% | 24 Hours: -2.87% | 7 Days: -12.87%\n#bch #bitcoin cash',0.1,0.1
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
"b'Over the last week I\xe2\x80\x99ve done a little experiment with #btc buying and selling one btc at a time, \nSunday 1/17 5:15 am buy 1btc @ $34,432.49\nMon 1/18   7:45am sold 1 btc @ $36,999.98\n\nThurs 1/21 7:45pm buy 1 btc @ $29,792.69\nFri 1/22 3:45pm sell 1btc@ $33,609.55\n\nProfit:$6,384.35'",0.0,0.2
"b""There has never been an asset attacked more than #bitcoin.\n\nWith every attack #bitcoin becomes stronger, more antifragile.\n\nThose who attack #bitcoini have no clue.\n\nThose who don't own it yet will, the only question is the price they pay.""",-0.1,1.9
"b""What's the best oracle coin to invest in 2021?\n\n\xe2\x80\xbc\xef\xb8\x8fGRAND FINAL\xe2\x80\xbc\xef\xb8\x8f\n\n$LINK $BRG $OCTO $XNS $REP $TRB $ORAI $OCT $BAND $API3 $IDNA $DIA $KYL $CTK $BASE $NEST #Crypto #Bitcoin\n#Ethereum #BTC #ETH #xrp #VeChain #IOTA #Cardano #invest\n#investing""",0.0,0.1
b'I will give one random follower who retweets this $25 #Bitcoin in 24 hours. Must follow @BuyTheDipz',0.0,0.6
b'Let your money make you more money is the cheat code #2021goals #Investment #StockMarket #BTC #Success',-0.4,0.4
b'Employee burnout remains a major concern for employers #technology #business #mobile #tacoma #google #blockchain #amazon #bitcoin #youtube #live #100daysofcode #nowplaying #cdwsocial https://t.co/EtMpmq9okB https://t.co/CWozN7Y8oa',-0.3,0.3
b'Drop your $BTC address below and 1 lucky comment will get some free #Bitcoin \n\n@cctip_io draw 1000 NOV 250',0.3,0.7
"b'@swedetoshi @TheBlueMatt Programmers and cryptographers from all over the world recognize the genius of Satoshi and have contributed to the development and sustainability of #Bitcoin thanks to all of them, without them, this would not be possible, they all deserve their merit.'",0.8,0.8
"b""This is how i'm starting to think #btc plays out.\n\nDrop down to fill the cme gap and re-test the meme iH&amp;S break out.\n\nFollowed months of consolidation and low volatility before the next big leg up to $50,000 which will catch everyone sleepin'. https://t.co/J3U4WOIWWG""",0.0,0.2
b'@KardiaChain &amp; @ShareRingGlobal the Collaboration of mass adoption visionaries.\n\nA New era begins.\nWe are heading beyond the sky.       \n\n$KAI $SHR #Bitcoin$BTC #defi $eth $link $neo $band $ankr $otn $ogn $theta $mitx $matic $fnx $fleta $toko $orai $vite $om $atom $zil $dot $rsr https://t.co/2DPKJMfloY',0.1,0.5
b'#makemoneyonline #affiliatemarketing #networkmarketing #digitalmarketing  #bitcoin #btc  #affiliatemarketing #gift #shopping #gifts #onlineshopping #bitcoin free shipping on purchases over $25 at #Amazon https://t.co/N4zGZzAgvt',0.2,0.2
"b'We are doing a $50 weekly giveaway to 1 follower each week that retweets this and replies ""#CryptoNews"". \nGood luck! #Bitcoin #Ethereum \xf0\x9f\x9a\x80\nhttps://t.co/vrg0ixC69d'",0.3,1.5
"b'Over the last week I\xe2\x80\x99ve done a little experiment with #btc buying and selling one btc at a time, \nSunday 1/17 5:15 am buy 1btc @ $34,432.49\nMon 1/18   7:45am sold 1 btc @ $36,999.98\n\nThurs 1/21 7:45pm buy 1 btc @ $29,792.69\nFri 1/22 3:45pm sell 1btc@ $33,609.55\n\nProfit:$6,384.35'",0.0,0.2
"b""I'll send $30 to one random person in 24hrs that retweets and post the following text with picture! \xf0\x9f\x91\x87\n\nThat buy volume on #bitcoin \xf0\x9f\x98\x8d. That happens when a large trading group buys 3,000 $btc at once. This Discord server with 170.000 members is the cause: https://t.co/ulNrvXciqk https://t.co/aHpUcVmCha""",-0.1,1.1
b'Employee burnout remains a major concern for employers #technology #business #mobile #tacoma #google #blockchain #amazon #bitcoin #youtube #live #100daysofcode #nowplaying #cdwsocial https://t.co/EtMpmq9okB https://t.co/CWozN7Y8oa',-0.3,0.3
b'Employee burnout remains a major concern for employers #technology #business #mobile #tacoma #google #blockchain #amazon #bitcoin #youtube #live #100daysofcode #nowplaying #cdwsocial https://t.co/EtMpmq9okB https://t.co/CWozN7Y8oa',-0.3,0.3
b'.@elonmusk is now the richest person on earth. #Bitcoin is his safe word.',0.4,0.8
b'I will give one random follower who retweets this $25 #Bitcoin in 24 hours. Must follow @BuyTheDipz',0.0,0.6
b'#affiliate #affiliatemarketing #businesstools #tips #referral  #bitcoin #btc  #affiliatemarketing #gift #shopping #gifts #onlineshopping #bitcoin free shipping on purchases over $25 at #Amazon https://t.co/N4zGZzAgvt',0.2,0.2
b'Employee burnout remains a major concern for employers #technology #business #mobile #tacoma #google #blockchain #amazon #bitcoin #youtube #live #100daysofcode #nowplaying #cdwsocial https://t.co/EtMpmq9okB https://t.co/CWozN7Y8oa',-0.3,0.3
"b""@IrishGirlCrypt1 @JasonMack99 @BuyTheDipz I RT'd for free.  Keep your #Bitcoin or at least... don't give it to me.""",-0.2,0.9
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
"b'""I am pretty confident we are the new wealthy elite, gentlemen."" The price of a #bitcoin was $12.80. https://t.co/ESzNzADMY1'",0.3,1.2
b'\xf0\x9f\x9a\x80 JASMY #Airdrop\n\xf0\x9f\x8e\x81 Reward : N/A\n\xe2\xad\x90\xef\xb8\x8f Rate : Good \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\n\xf0\x9f\x8f\xa6 Market : MXC Exchange \n\n\xf0\x9f\x8c\x90 Register Here \xf0\x9f\x91\x89https://t.co/NdJjdRB7AH\n\n\xf0\x9f\x94\xb9\xef\xb8\x8f Scroll Down \xe2\xa4\xb5\xef\xb8\x8f\n\xf0\x9f\x94\xb9\xef\xb8\x8f Click Sign In or Sign Up\n\xf0\x9f\x94\xb9\xef\xb8\x8f Click Creat Account\n\xf0\x9f\x94\xb9\xef\xb8\x8f Register &amp; Verify Mail\n\n#crypto #bitcoin #airdrops #giveaway https://t.co/KwXomasoEj',0.1,0.4
"b'Interestingly enough #ethereum, which used to correlate crazy high to #bitcoin, is attempting to detach/take on its own life.\n\nIt too is in a lower energy - consol phase, but not so much as bitcoin. Stay tune, this is exactly why it is our perceived coin option point forward. https://t.co/84ThLTPw7L'",0.0,1.0
b'I was gonna buy some Gucci but I bought #Bitcoin instead Idk who needs to hear this but take notes.',-0.2,0.2
"b'Did you get some time to check the new release of our #exchange?\n\nHolders, get ready! Something great for you on 25th Jan\xf0\x9f\x9a\x80\n\n\xf0\x9f\x91\x89\xf0\x9f\x91\x89 Follow &amp; retweet this to win 1000 $SEND each for 5 lucky winners\n\n#bitcoin #altseason #altcoins #binance #masternode #crypto #defi #hodl #airdrop https://t.co/YJlp2jDttI'",0.4,2.3
