text,score,magnitude
b'SIGN UP FOR #PIPEFLARE !!\n\n- Claim DAILY #FREE #ZEC &amp; #DOGE !\n- Do tasks and play games to #Earn more !\n\nhttps://t.co/z7OEmTWWz3\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #bitcoin #cryptocurrencynews #altcoin #cryptonews #passiveincome #NEWS',0.4,2.2
"b""@novogratz @JohnCioffoletti Don't wait till coins moon before buying. \n$hydro is still very cheap and it has the potential to x50 in the coming months.\n@HydroBlockchain is launching on #BinanceSmartChain on Jan 28th and is building the following dapps in Q1 2021\nVoting\nDonation\nRemittance\n$link $dot #eth""",-0.1,0.3
"b'$eXRD, the ANNOINTED ONE is here! The Radix token will be available to trade @bitfinex TODAY at 12:00 pm UTC. \n@radixdlt @RadixEcosystem \n\nLiquidity pool rewards up to 6X @UniswapProtocol \nGet your RADIX and stay safe guys \xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\n #radixiscoming #flexathon\n\n#BTC #ETH #DOT #LINK https://t.co/BRHw1ZmSxN'",0.3,1.7
b'INSTALL #PRESEARCH BROWSER EXTENSION !!\n\n#earn easy #money while browsing !!\n\nhttps://t.co/FfvGa1UqdX\n\n#crypto #WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news #passiveincome',0.5,2.0
"b'\xf0\x9f\x8d\x8c\xf0\x9f\x8d\x8c\xf0\x9f\x8d\x8cGIVEAWAY TIME\xf0\x9f\x8d\x8c\xf0\x9f\x8d\x8c\xf0\x9f\x8d\x8c\n\n1st prize is 19,000 $BANANO. \n2nd prize is 19,000 $BANANO. \n3rd prize is 19 $NANO. \n\nJust RETWEET this and make sure you\xe2\x80\x99re on my followers list to be entered!\n\n@bananocoin \nhttps://t.co/oTzb9LsNsA\n\n#giveaway #Crypto #bitcoin #ethereum #nano #banano'",0.2,1.6
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
b'SIGN UP FOR #PUBLISH0X !!\n\n- #EARN DAILY #BAT &amp; #ETH !\n- Do tasks to earn more #CRYPTO !\n\nhttps://t.co/xFiz2HhxFN\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #ETH #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news',0.3,1.5
b'I am partnering with myself to #giveaway $100 #BNB or $DVT to a random person who does the following:\n\n \xf0\x9f\xa4\x8c Like + Retweet\n\xf0\x9f\xa4\xa8Tag 3 friends \n \xe2\x9c\x8aFollow @DeVaultCrypto + @Decentralizd (me)\n \nGood luck! #BinanceSmartChain #BSC $BSC $BNB #Bitcoin $ETH #ETH\n\n\xf0\x9f\x91\x89 *Ends Thursday 1/28 https://t.co/SnIsv6RYDN',0.2,1.8
b'JOIN #BINANCE FOR FREE !!\n\n- Receive 20% #Commission !\n- Biggest #EXCHANGE in the world !\n\nhttps://t.co/ng5tszWKeg\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #altcoin #trading #news',0.4,2.1
b'[Pre] A big chance in a billion! Price: \\129096.0 (2021/01/24 06:26) #ETH #ethereum',0.3,0.6
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
b'Ballet wallets are now trusted by customers to secure an aggregate total of more than 100 million dollars worth of crypto assets.\n\n#Bitcoin #Litecoin #Dogecoin #Ethereum \n\nhttps://t.co/9b6RCMfuab https://t.co/bwoM754IVf',0.1,0.5
b'JOIN #Coinbase NOW !\n \n#Earn $10 worth of #Bitcoin for the first $100 you spend on any #cryptocurrency !!\n\nhttps://t.co/2T0I7Q3w8a\n\n#money #crypto #BTC #Ethereum #XRP #Litecoin #EOS #XLM #BAT #ZEC #BCH #ETC #LINK #DASH #ZRX #REP #DAI #OXT  #CryptocurrencyExchange #Cryptogiveaway',0.3,1.5
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
b'SIGN UP FOR #COINTIPLY !!\n\n- Claim hourly #bitcoin !\n- Play #games to #earn more !\n- Try the multiplier to win BIG !\n\nhttps://t.co/jqqqKySOXU\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #ETC  #blockchain #BTC  #cryptocurrencynews #altcoin #cryptonews #trading',0.4,2.8
b'INSTALL #MOBILIO !!\n\n#Earn #rewards by not using your phone while driving !\n\nClaim 50 free points !\nUse code: 3i33tg\n\nhttps://t.co/hYxySX4G1R\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #altcoin',0.3,2.3
b'-\nLast day to join our 50$ #Giveaway\xe2\x8f\xb0\n\nTake part here \xf0\x9f\x91\x89 https://t.co/R8aO9xLwtZ\n\n#Ad #cryptocurrency #Giveaway #Airdrop #Bitcoin\n #BTC #Crypto #money #ethereum #ETH @cctip_io draw 0.00001 ETH 85 @coinkit_ mon 5 10 BTC',0.0,0.4
b'I am partnering with myself to #giveaway $100 #BNB or $DVT to a random person who does the following:\n\n \xf0\x9f\xa4\x8c Like + Retweet\n\xf0\x9f\xa4\xa8Tag 3 friends \n \xe2\x9c\x8aFollow @DeVaultCrypto + @Decentralizd (me)\n \nGood luck! #BinanceSmartChain #BSC $BSC $BNB #Bitcoin $ETH #ETH\n\n\xf0\x9f\x91\x89 *Ends Thursday 1/28 https://t.co/SnIsv6RYDN',0.2,1.8
b'BUY THE BEST #CRYPTO #WALLET HERE !!\n\n- 100% secure !\n- Free shipping worldwide !\n- Great deals !\n- The best price/quality products !\n\n\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90 RATINGS !!\n\nhttps://t.co/wv1oKd7YDx\n\n#Bitcoin #cryptocurrency #Ethereum #trading #blockchain #altcoin #CryptoTwitter #cryptoexchange',0.6,5.3
b'What is it the Metaverse? Where can I start creating cool decentralized stuff? And how?!\xf0\x9f\x98\xb1\n\nToday we compare the best known Metaverse projects in the space on different points.\n\nhttps://t.co/4sdvWMkEA5\n\n#NFTs #CryptoArt #ethereum #BlockchainGames https://t.co/v6gZvcHk4n',0.1,0.9
b'SIGN UP FOR #InitiativeQ !\n\n#CLAIM YOUR 10K+ TOKENS NOW !\n\nHere is my invite-only link: https://t.co/Y2r1jsRJjI\n\n#WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.0,1.2
b'I am partnering with myself to #giveaway $100 #BNB or $DVT to a random person who does the following:\n\n \xf0\x9f\xa4\x8c Like + Retweet\n\xf0\x9f\xa4\xa8Tag 3 friends \n \xe2\x9c\x8aFollow @DeVaultCrypto + @Decentralizd (me)\n \nGood luck! #BinanceSmartChain #BSC $BSC $BNB #Bitcoin $ETH #ETH\n\n\xf0\x9f\x91\x89 *Ends Thursday 1/28 https://t.co/SnIsv6RYDN',0.2,1.8
b'JOIN #UPLAND !!\n\n- 4K+ Free $UPX tokens !\n- Claim in-game items to #earn more !\n\nhttps://t.co/LAMdK9GEWL\n\n#crypto #WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #ETH #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news',0.4,2.3
b'BUY THE BEST #CRYPTO #WALLET HERE !!\n\n- 100% secure !\n- Free shipping worldwide !\n- Great deals !\n- The best price/quality products !\n\n\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90 RATINGS !!\n\nhttps://t.co/1NnjfAeYkC\n\n#Bitcoin #cryptocurrency #Ethereum #trading #blockchain #altcoin #CryptoTwitter #cryptoexchange',0.6,5.3
b'JOIN #ROLLERCOIN !!\n\n#EARN #Bitcoin while playing games !\n\nhttps://t.co/PQN8XC2O3J\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #ETH #blockchain #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #WIN #news #passiveincome',0.4,1.7
"b'$DBUND will release their platform this week, so better jump in now before the date and time will get revealed any moment. @Dark_Bundles @IvanOnTech @MichaelSuppo @altcoinbuzz  @AltcoinDailyio @Altcoinbuzznews  #uniswap #crypto #eth https://t.co/AdsskEv5bP'",0.3,0.6
b'Download #WALLEM !!\n\n- Earn $10 worth of #Pteria tokens !\n- Earn more in a #PokemonGO style game !\n\nReferral Code: 1026355\n\nhttps://t.co/xnyTiRN1EF\n\n#crypto #WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #cryptonews #bitcoin #BTC #Binance #altcoin #trading',0.4,2.7
"b'\xf0\x9f\x8e\x89The total supply of #WETH(Wrapped #ETH) on #TRON reached 1,998.\n\n\xf0\x9f\x92\x81\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f#WETH is backed 1:1 with #Ethereum held in @BitGo custody. Complete transparent. 100% verifiable.\nhttps://t.co/HuEy6UDILx https://t.co/XkIfNhuCHK'",0.3,2.0
b'SIGN UP FOR #AUTOFAUCET !!\n\n- NO WITHDRAWAL MINIMUM !\n- Claim daily #Crypto !\n- Tasks &amp; mining !\n\nhttps://t.co/o0hyHhWgbr\n\n#WIN #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #money #cryptonews #bitcoin #btc #cryptocurrencynews #Binance #altcoin #trading #news',0.0,1.9
b'We tested already #MegaCube and it looks amazing! \xf0\x9f\xa4\xa9\n\nHype is increasing every day and we still need to do a lot of work before 29 Jan. Stay stunned!\n\n\xf0\x9f\x8c\x90https://t.co/EvsL0ucjZu\n\nJoin the biggest @Decentraland multiplayer game ever!\n\n#cryptoart #nft #blockchain #ethereum https://t.co/Ve8rLiCqzz',0.4,4.0
b'INSTALL CRYPTO . COM !!\n\n#earn $25 when you #stake 2500 $CRO !!\n\nUse my referral link: https://t.co/0X8DT110pE\n\n#crypto #WIN #ico #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #blockchain #ETH #cryptonews #bitcoin #BTC #cryptocurrencynews #Binance #altcoin #trading #news',0.2,1.1
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
b'SIGN UP FOR #FREEMINING !!\n\n- Claim daily #bitcoin !\n- Daily freespins !\n- Compete in contests !\n\nhttps://t.co/KhYGs9wHa4\n\n#crypto #cryptocurrency #cryptogiveaway #GiveAWAY #Ethereum #ETC  #blockchain #BTC  #cryptocurrencynews #altcoin #cryptonews #trading #passiveincome',0.3,2.2
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b""We're releasing our second avatar today! Cool Alien!\xf0\x9f\x91\xbd\xf0\x9f\x9b\xb8\n\nRemember every Monday and Thursday we'll release a new avatar!\n\nParticipate in the auction here\xe2\x9e\xa1\xef\xb8\x8f https://t.co/zEG08iogG3\n\nCA\xf0\x9f\x94\x97https://t.co/Aj7VWnTaoW\n\n#NFTs #CryptoArt #ethereum #lowpoly https://t.co/51FO35rMNo""",0.5,3.0
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
b'Get free #crypto by joining the $DIXT airdrop on LATOKEN! \n\nComplete simple tasks and invite friends to get a share of 100K @DIXTFinance DIXT tokens! \xf0\x9f\x92\xb0\n\nStart earning: https://t.co/BsUYLwzkyO\n\n#cryptocurrency #Bitcoin #BTC #ETH https://t.co/zAE2w7BUiG',0.3,1.9
b'@UMEfinance thanks to a great community. I received my 10 ume in my wallet. Great job @Mr_Kartrud. Am really proud to be a part of this community. Come and Farm UME and EFT today . #cryptocurrency #Ethereum #Bitcoin #CryptoMining',0.5,3.4
b'Here\xe2\x80\x99s the Key Demand Zone #Ethereum Might Test Before Surging Higher https://t.co/ml93fXNNpd https://t.co/xEM7m8sely',-0.1,0.1
"b'Punk 2890 bought for 605 ETH ($761,888.57 USD) by 0x24c5eb from 0x6611fe. https://t.co/p5IvIq3MnB #cryptopunks #ethereum https://t.co/xq8Cl2imKV'",0.2,0.4
b'Did you know;\n\nThat @FirdaosOfficial partners @emaardubai (#RealEstate) properties donated $27 million to Social Solidarity Fund to fight #COVID19 \xf0\x9f\x92\xaa\n https://t.co/tFhCjN97hn\n\n#fdo $fdo #zpae #defi #cryptocurrencies #Crypto #btc #eth #propertyforsale #propertyinvestment https://t.co/9c1PLgN8sQ',0.0,0.2
"b'#DeFi Daily : $RUNE, $LINK, $CRV are the best coins\n\nRead:https://t.co/cXy5d8DzSi\n\n#cryptocurrency #cryptonews #cryptotwitter #follow #btc #bitcoin #blockchain #ethereum $BTC #DeFi #cryptogiveaway #RUNE #RUNEUSDT #LINK #INKUSDT #CRV  #CRVUSDT'",0.2,0.8
"b'#Tezos (#XTZ) - The ratio chart favours XTZ over BTC, with the very recent breakout #Litecoin #cryptocurrencies  #LINK #GRT #XLM #BTC #LTC #ETH #XRP #Crypto #altcoins https://t.co/xisx4H0X6Z'",0.0,0.0
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
"b'#Ethereum price prediction: ETH to climb to $1,300 resistance https://t.co/UEgIDpEreD https://t.co/15AXt33kb0'",0.0,0.0
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'(2/2)\xf0\x9f\x92\x81\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fWrapped Bitcoin (#WBTC) is pegged to Bitcoin and has over $3B worth of #Bitcoin in custody, while Wrapped Ether (#WETH) is pegged to Ether. @BitGo is the sole custodian for the underlying #BTC and #ETH.'",-0.1,0.2
"b'It\xe2\x80\x99s funny and a bit sad that $ETH maxis were super excited of the USD pair ATH fakeout last week and are now super excited for just another random lower high on the BTC pair. \n\nLMAO guys, LMAO \xf0\x9f\x98\x82 \n\n#eth #ethereum #shitcoin'",0.4,1.4
"b""I'll send $200 in #ETH or #BTC to one person who retweets this and follows @bud_crypto ! \n\nMust RETWEET &amp; LIKE 5 of his tweets.\n\nEnds in 72 hours!""",0.0,0.5
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
b'Ballet wallets are now trusted by customers to secure an aggregate total of more than 100 million dollars worth of crypto assets.\n\n#Bitcoin #Litecoin #Dogecoin #Ethereum \n\nhttps://t.co/9b6RCMfuab https://t.co/bwoM754IVf',0.1,0.5
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
b'SO META - Episode 1  \n\nLive DJ Set in the Initia Project discord server on Sundays \xf0\x9f\x94\xa5\n\nis available here on #audius!\n\nhttps://t.co/iPflxZZGFZ\n\nNot a member? DM me for an invite!\n\n#live | #events | #onboarding | #crypto | #ethereum | #defi | #community | #giveaway | #nfts | #music',0.2,2.5
"b'Incoming #opensea #NFT #drop from @Psymbol3 ! Going to try out the new #tokenization , it will be an #auction for a 1/1 #gif of one of my existing #3d #dailies, yet to be minted, bids will start at 0.005 #ETH and go for 24hr, minting it tonight at 12:30am UTC!  (3hrs from now) \xf0\x9f\x98\xb1'",0.0,0.1
"b'Punk 6241 bought for 6 ETH ($7,516.86 USD) by 0x95318b from 0xee4024. https://t.co/pD3saj9ush #cryptopunks #ethereum https://t.co/39HI256UHd'",0.2,0.4
b'Who\xe2\x80\x99s ready for #Chainlink to pull a 2017 #Ethereum?\xf0\x9f\x92\xb0\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',0.0,0.0
b'11 PM CET the auction for 1 of the last remaining 4 Emperor Gorath figures will end! Current highest bid: 0.50 #ETH !\n\nYou can bid on rarible:\nhttps://t.co/idQdp9112a\n\nOr in our discord:\nhttps://t.co/luc2jsu2os\n\n#NFTs @rariblecom \n\nRT fr free $ACPT\n@cctip_io airdrop 5000 ACPT 200 https://t.co/aYtN0h03BZ',0.1,1.4
b'$BASE #DeFi #Uniswap #Chainlink #Ethereum #Crypto #Rebase #YieldFarming $SUSHI $DDIM #AMPL $AMPL\nA strong team is the key to successful business! This project is exactly the structure that combines a brilliant and innovative idea with a strong and creative team!',0.8,1.6
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b""Looks like a Double Top on $ETH 1M chart... You're welcome. \xf0\x9f\x98\xb1 #ETH #Ethereum @ethereum #DeFi https://t.co/mrmRpGtWMC""",0.5,1.7
b'Have you two had the chance to meet? Highly recommend an idea scrum. Virtual coffee on me \n@elonmusk @diiorioanthony $TSLA #Ethereum #Bitcoin  \n@jaxx_io',0.3,0.9
"b""I'll send $200 in #ETH or #BTC to one person who retweets this and follows @bud_crypto ! \n\nMust RETWEET &amp; LIKE 5 of his tweets.\n\nEnds in 72 hours!""",0.0,0.5
b'11 PM CET the auction for 1 of the last remaining 4 Emperor Gorath figures will end! Current highest bid: 0.50 #ETH !\n\nYou can bid on rarible:\nhttps://t.co/idQdp9112a\n\nOr in our discord:\nhttps://t.co/luc2jsu2os\n\n#NFTs @rariblecom \n\nRT fr free $ACPT\n@cctip_io airdrop 5000 ACPT 200 https://t.co/aYtN0h03BZ',0.1,1.4
b'You only have $1400 to invest you invest it in...\n#Ethereum \n#Litecoin \n#Altcoins',-0.1,0.7
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b""I'll send $200 in #ETH or #BTC to one person who retweets this and follows @bud_crypto ! \n\nMust RETWEET &amp; LIKE 5 of his tweets.\n\nEnds in 72 hours!""",0.0,0.5
b'$BASE #DeFi #Uniswap #Chainlink #Ethereum #Crypto #Rebase #YieldFarming $SUSHI $DDIM #AMPL $AMPL\nA strong team is the key to successful business! This project is exactly the structure that combines a brilliant and innovative idea with a strong and creative team!',0.8,1.6
b'\xe2\x9c\x8521.01.2021 Adrenaline Finance Great news!\n\xe2\x9c\x85NEW ADR staking contract #2!\n\xf0\x9f\x94\xa5ADR Token Staking Yield: 1380%\nGo in official site: https://t.co/1c6tSGWRkt\n\n#yieldFarming #staking #DeFi #Crypto #Uniswap #Ethereum  #apy #farming #eth https://t.co/oUuMR3TTqS',0.2,1.0
"b'The year is just starting for #smartcash @scashofficial!\n\nStay tuned! A lot is about to release and announced in the next few days. \n\nFLW, LIKE &amp; RT\n\n@coinkit_ give 250 10 $smart #DeFi \n\n#crypto #cryptocurrency #smartcash #btc #blockchain #eth #Bitcoin #passiveincome #income'",0.3,1.9
"b'Punk 2890 bought for 605 ETH ($761,888.57 USD) by 0x24c5eb from 0x6611fe. https://t.co/p5IvIq3MnB #cryptopunks #ethereum https://t.co/xq8Cl2imKV'",0.2,0.4
"b'#DeFi Daily : $RUNE, $LINK, $CRV are the best coins\n\nRead:https://t.co/cXy5d8DzSi\n\n#cryptocurrency #cryptonews #cryptotwitter #follow #btc #bitcoin #blockchain #ethereum $BTC #DeFi #cryptogiveaway #RUNE #RUNEUSDT #LINK #INKUSDT #CRV  #CRVUSDT'",0.2,0.8
"b""I'll send $200 in #ETH or #BTC to one person who retweets this and follows @bud_crypto ! \n\nMust RETWEET &amp; LIKE 5 of his tweets.\n\nEnds in 72 hours!""",0.0,0.5
b'#NFT\n\nLook what I found!\n\n\xe2\x82\xbfitcoin \xe2\x82\xbfoo\xe2\x82\xbfs collectible\xf0\x9f\x91\xa9\xf0\x9f\x91\xa9\n\nhttps://t.co/4Tl8M8R3Mq #rarible #ethereum #nonfungible #digitalasset #nft via @rariblecom',0.4,1.7
b'Buy BTCSHT\n\n1 Eth | $1232 | 100 BTCSHT\n\nTo purchase BTCSHT\n\nSend ETH to : 0x17A70a341a9cc657bCA097fAb92BBAd7724C3383\n\n1 ETH = 100 BTCSHT\n\nRetweet\nFollow\nTag 5 others to win Bounty reward\nComment waller address\n\n#ico #airdrops #eth https://t.co/2DZxVC9kb5',0.1,1.0
"b'Ripple/XRP-Delaware Court Issues Restraining Order Against Ripple,BIS Move Forward DLT,Coincidence?!\n\nhttps://t.co/nm9VDwHoMd\n\n#XRP #BTC #ETH #BCH #LTC #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #CryptonairesDocumentary https://t.co/TThejhJ6tK'",0.1,0.5
"b'Punk 2890 bought for 605 ETH ($761,888.57 USD) by 0x24c5eb from 0x6611fe. https://t.co/p5IvIq3MnB #cryptopunks #ethereum https://t.co/xq8Cl2imKV'",0.2,0.4
b'Get a FREE physical copy of this NFT.\n\nTo participate drop your #WAX &amp; #ETH address below. Tag 2 friends who love horror\nretweet to spread the word.\n\nENDS IN 48 HOURS https://t.co/tmZhMaZht6',0.0,0.3
b'Have you two had the chance to meet? Highly recommend an idea scrum. Virtual coffee on me \n@elonmusk @diiorioanthony $TSLA #Ethereum #Bitcoin  \n@jaxx_io',0.3,0.9
"b'$ETH #Ethereum #Crypto  $1276 is the key area to watch here, still looking very bullish on all TF https://t.co/ZZ0ipFPVBG'",-0.6,0.6
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'We are doing a $50 weekly giveaway to 1 follower each week that retweets this and replies ""#CryptoNews"". \nGood luck! #Bitcoin #Ethereum \xf0\x9f\x9a\x80\nhttps://t.co/vrg0ixC69d'",0.3,1.5
"b'The development of the project is on track, and this is a great project to believe in\n$ BASE #DeFi #Uniswap #Chainlink #Ethereum #Crypto #Rebase #YieldFarming $ SUSHI $ DDIM $ AMPL'",0.8,0.8
b'Awesome and cool very active team I have seen I will give huge project to base family\n$BASE #DeFi #Uniswap #Chainlink #Ethereum #Crypto #Rebase #YieldFarming $SUSHI $DDIM #AMPL $AMPL https://t.co/Aj9bUqSN0f',0.9,0.9
